수준,날짜 및 시간,원본,이벤트 ID,작업 범주
정보,2025-06-23 오후 9:04:29,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:29.237
ProcessGuid: {c00189fc-42bd-6859-2f5a-000000006900}
ProcessId: 384312
Image: C:\Program Files (x86)\Google\GoogleUpdater\138.0.7194.0\updater.exe
User: NT AUTHORITY\SYSTEM"
정보,2025-06-23 오후 9:04:29,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:29.227
ProcessGuid: {c00189fc-42bc-6859-2e5a-000000006900}
ProcessId: 384104
Image: C:\Program Files (x86)\Google\GoogleUpdater\138.0.7194.0\updater.exe
User: NT AUTHORITY\SYSTEM"
정보,2025-06-23 오후 9:04:25,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:25.821
ProcessGuid: {c00189fc-42c4-6859-365a-000000006900}
ProcessId: 383680
Image: C:\Windows\System32\taskhostw.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:25,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:25.082
ProcessGuid: {c00189fc-42c7-6859-395a-000000006900}
ProcessId: 384940
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:24,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:24.693
ProcessGuid: {c00189fc-42c7-6859-375a-000000006900}
ProcessId: 383380
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:24,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:24.693
ProcessGuid: {c00189fc-42c7-6859-385a-000000006900}
ProcessId: 384932
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:22,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:22.716
ProcessGuid: {c00189fc-42a0-6859-f359-000000006900}
ProcessId: 378608
Image: C:\Program Files (x86)\Microsoft\Edge\Application\137.0.3296.93\identity_helper.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:20,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:20.671
ProcessGuid: {c00189fc-42b2-6859-195a-000000006900}
ProcessId: 382908
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:16,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:16.916
ProcessGuid: {c00189fc-42bb-6859-2d5a-000000006900}
ProcessId: 374564
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:16,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:16.913
ProcessGuid: {c00189fc-42bd-6859-305a-000000006900}
ProcessId: 384124
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:16,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:16.907
ProcessGuid: {c00189fc-42be-6859-325a-000000006900}
ProcessId: 384404
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:16,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:16.757
ProcessGuid: {c00189fc-42b9-6859-2c5a-000000006900}
ProcessId: 374696
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:14,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:14.617
ProcessGuid: {c00189fc-42a9-6859-0a5a-000000006900}
ProcessId: 380648
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:14,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:14.614
ProcessGuid: {c00189fc-42a9-6859-095a-000000006900}
ProcessId: 380504
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:12,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:12.426
ProcessGuid: {c00189fc-42b9-6859-2a5a-000000006900}
ProcessId: 375184
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:12,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:12.425
ProcessGuid: {c00189fc-42b9-6859-2b5a-000000006900}
ProcessId: 375180
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:10,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:10.929
ProcessGuid: {c00189fc-429b-6859-ec59-000000006900}
ProcessId: 377888
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:09,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:09.093
ProcessGuid: {c00189fc-42b9-6859-295a-000000006900}
ProcessId: 383800
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:09,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:09.085
ProcessGuid: {c00189fc-42b8-6859-285a-000000006900}
ProcessId: 383892
Image: C:\Windows\System32\reg.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:08,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:08.159
ProcessGuid: {c00189fc-42b7-6859-275a-000000006900}
ProcessId: 374096
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:08,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:08.135
ProcessGuid: {c00189fc-42b7-6859-265a-000000006900}
ProcessId: 383012
Image: C:\Windows\System32\reg.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:07,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:07.837
ProcessGuid: {c00189fc-42b7-6859-255a-000000006900}
ProcessId: 383072
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:07,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:07.786
ProcessGuid: {c00189fc-42b7-6859-245a-000000006900}
ProcessId: 373884
Image: C:\Windows\System32\reg.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:07,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:07.014
ProcessGuid: {c00189fc-42b6-6859-225a-000000006900}
ProcessId: 382604
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:06,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:06.956
ProcessGuid: {c00189fc-42b6-6859-215a-000000006900}
ProcessId: 380940
Image: C:\Windows\System32\cmd.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:06,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:06.952
ProcessGuid: {c00189fc-42b6-6859-235a-000000006900}
ProcessId: 381656
Image: C:\Windows\System32\net.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:06,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2025-06-23 12:04:06.579
ProcessGuid: {c00189fc-42b6-6859-215a-000000006900}
ProcessId: 380940
Image: C:\Windows\System32\cmd.exe
FileVersion: 10.0.19041.4355 (WinBuild.160101.0800)
Description: Windows Command Processor
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Cmd.Exe
CommandLine: cmd /c ""net use C:""
CurrentDirectory: C:\Users\wah43\AppData\Local\Temp\
User: DESKTOP-GHQF7EL\wah43
LogonGuid: {c00189fc-4281-6859-4bff-f41500000000}
LogonId: 0x15F4FF4B
TerminalSessionId: 33
IntegrityLevel: Medium
Hashes: SHA256=BADF4752413CB0CBDC03FB95820CA167F0CDC63B597CCDB5EF43111180E088B0
ParentProcessGuid: {c00189fc-42a4-6859-fc59-000000006900}
ParentProcessId: 379864
ParentImage: C:\Xilinx\xic\tps\win64\jre11.0.11_9\bin\java.exe
ParentCommandLine: """"C:\Xilinx\xic\tps\win64\jre11.0.11_9""""\bin\java.exe   -DLOAD_64_NATIVE=""true"" -Djava.library.path=""C:\Xilinx\xic\lib\win64.o;;C:\WINDOWS\system32;C:\WINDOWS\system32\wbem;C:\WINDOWS"" -DOS_ARCH=""64"" -DDYNAMIC_LANGUAGE_BUNDLE=""C:\Xilinx\xic\data""  -Dsun.java2d.d3d=false -XX:HeapDumpPath=""C:\Users\wah43\.Xilinx\xinstall"" -Dlogback.configurationFile=C:\Xilinx\xic\data\xic-logback.xml -DLOG_FILE_NAME=C:\Users\wah43/.Xilinx\xinstall\xic.log -DLOG_FILE=C:\Users\wah43\.Xilinx\xinstall\xic.log -DHAS_DYNAMIC_LANGUAGE_BUNDLE=false -Xmx1024m -cp C:\Xilinx\xic\lib\classes\commons-codec-1.6.jar;C:\Xilinx\xic\lib\classes\jaxb-api-2.3.1.jar;C:\Xilinx\xic\lib\classes\jaxb-core-2.3.0.1.jar;C:\Xilinx\xic\lib\classes\jaxb-impl-2.3.1.jar;C:\Xilinx\xic\lib\classes\json-simple-1.1.1.jar;C:\Xilinx\xic\lib\classes\httpclient-4.2.5.jar;C:\Xilinx\xic\lib\classes\httpcore-4.2.4.jar;C:\Xilinx\xic\lib\classes\commons-logging-1.1.1.jar;C:\Xilinx\xic\lib\classes\commons-cli-1.4.jar;C:\Xilinx\xic\lib\classes\xinstaller.jar;C:\Xilinx\xic\lib\classes\slf4j-api-1.7.32.jar;C:\Xilinx\xic\lib\classes\logback-core-1.2.8.jar;C:\Xilinx\xic\lib\classes\logback-classic-1.2.8.jar;C:\Xilinx\xic\lib\classes\sevenzipjbinding-AllWindows.jar;C:\Xilinx\xic\lib\classes\zip4j-2.2.1.jar com.xilinx.xic.XIC -c -t
ParentUser: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:04,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:04.924
ProcessGuid: {c00189fc-42b4-6859-1e5a-000000006900}
ProcessId: 381476
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:04,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:04.907
ProcessGuid: {c00189fc-42b4-6859-1d5a-000000006900}
ProcessId: 381784
Image: C:\Windows\System32\cmd.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:04,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2025-06-23 12:04:04.770
ProcessGuid: {c00189fc-42b4-6859-1d5a-000000006900}
ProcessId: 381784
Image: C:\Windows\System32\cmd.exe
FileVersion: 10.0.19041.4355 (WinBuild.160101.0800)
Description: Windows Command Processor
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Cmd.Exe
CommandLine: cmd /c ""echo %%ALLUSERSPROFILE%%""
CurrentDirectory: C:\Users\wah43\AppData\Local\Temp\
User: DESKTOP-GHQF7EL\wah43
LogonGuid: {c00189fc-4281-6859-4bff-f41500000000}
LogonId: 0x15F4FF4B
TerminalSessionId: 33
IntegrityLevel: Medium
Hashes: SHA256=BADF4752413CB0CBDC03FB95820CA167F0CDC63B597CCDB5EF43111180E088B0
ParentProcessGuid: {c00189fc-42a4-6859-fc59-000000006900}
ParentProcessId: 379864
ParentImage: C:\Xilinx\xic\tps\win64\jre11.0.11_9\bin\java.exe
ParentCommandLine: """"C:\Xilinx\xic\tps\win64\jre11.0.11_9""""\bin\java.exe   -DLOAD_64_NATIVE=""true"" -Djava.library.path=""C:\Xilinx\xic\lib\win64.o;;C:\WINDOWS\system32;C:\WINDOWS\system32\wbem;C:\WINDOWS"" -DOS_ARCH=""64"" -DDYNAMIC_LANGUAGE_BUNDLE=""C:\Xilinx\xic\data""  -Dsun.java2d.d3d=false -XX:HeapDumpPath=""C:\Users\wah43\.Xilinx\xinstall"" -Dlogback.configurationFile=C:\Xilinx\xic\data\xic-logback.xml -DLOG_FILE_NAME=C:\Users\wah43/.Xilinx\xinstall\xic.log -DLOG_FILE=C:\Users\wah43\.Xilinx\xinstall\xic.log -DHAS_DYNAMIC_LANGUAGE_BUNDLE=false -Xmx1024m -cp C:\Xilinx\xic\lib\classes\commons-codec-1.6.jar;C:\Xilinx\xic\lib\classes\jaxb-api-2.3.1.jar;C:\Xilinx\xic\lib\classes\jaxb-core-2.3.0.1.jar;C:\Xilinx\xic\lib\classes\jaxb-impl-2.3.1.jar;C:\Xilinx\xic\lib\classes\json-simple-1.1.1.jar;C:\Xilinx\xic\lib\classes\httpclient-4.2.5.jar;C:\Xilinx\xic\lib\classes\httpcore-4.2.4.jar;C:\Xilinx\xic\lib\classes\commons-logging-1.1.1.jar;C:\Xilinx\xic\lib\classes\commons-cli-1.4.jar;C:\Xilinx\xic\lib\classes\xinstaller.jar;C:\Xilinx\xic\lib\classes\slf4j-api-1.7.32.jar;C:\Xilinx\xic\lib\classes\logback-core-1.2.8.jar;C:\Xilinx\xic\lib\classes\logback-classic-1.2.8.jar;C:\Xilinx\xic\lib\classes\sevenzipjbinding-AllWindows.jar;C:\Xilinx\xic\lib\classes\zip4j-2.2.1.jar com.xilinx.xic.XIC -c -t
ParentUser: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:04,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:04.769
ProcessGuid: {c00189fc-42b4-6859-1c5a-000000006900}
ProcessId: 381836
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:04,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:04.758
ProcessGuid: {c00189fc-42b4-6859-1b5a-000000006900}
ProcessId: 382644
Image: C:\Windows\System32\cmd.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:04,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:04.731
ProcessGuid: {c00189fc-1613-6859-4d59-000000006900}
ProcessId: 367668
Image: C:\Windows\System32\SearchFilterHost.exe
User: NT AUTHORITY\SYSTEM"
정보,2025-06-23 오후 9:04:04,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2025-06-23 12:04:04.555
ProcessGuid: {c00189fc-42b4-6859-1b5a-000000006900}
ProcessId: 382644
Image: C:\Windows\System32\cmd.exe
FileVersion: 10.0.19041.4355 (WinBuild.160101.0800)
Description: Windows Command Processor
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Cmd.Exe
CommandLine: cmd /c ""echo %%TEMP%%""
CurrentDirectory: C:\Users\wah43\AppData\Local\Temp\
User: DESKTOP-GHQF7EL\wah43
LogonGuid: {c00189fc-4281-6859-4bff-f41500000000}
LogonId: 0x15F4FF4B
TerminalSessionId: 33
IntegrityLevel: Medium
Hashes: SHA256=BADF4752413CB0CBDC03FB95820CA167F0CDC63B597CCDB5EF43111180E088B0
ParentProcessGuid: {c00189fc-42a4-6859-fc59-000000006900}
ParentProcessId: 379864
ParentImage: C:\Xilinx\xic\tps\win64\jre11.0.11_9\bin\java.exe
ParentCommandLine: """"C:\Xilinx\xic\tps\win64\jre11.0.11_9""""\bin\java.exe   -DLOAD_64_NATIVE=""true"" -Djava.library.path=""C:\Xilinx\xic\lib\win64.o;;C:\WINDOWS\system32;C:\WINDOWS\system32\wbem;C:\WINDOWS"" -DOS_ARCH=""64"" -DDYNAMIC_LANGUAGE_BUNDLE=""C:\Xilinx\xic\data""  -Dsun.java2d.d3d=false -XX:HeapDumpPath=""C:\Users\wah43\.Xilinx\xinstall"" -Dlogback.configurationFile=C:\Xilinx\xic\data\xic-logback.xml -DLOG_FILE_NAME=C:\Users\wah43/.Xilinx\xinstall\xic.log -DLOG_FILE=C:\Users\wah43\.Xilinx\xinstall\xic.log -DHAS_DYNAMIC_LANGUAGE_BUNDLE=false -Xmx1024m -cp C:\Xilinx\xic\lib\classes\commons-codec-1.6.jar;C:\Xilinx\xic\lib\classes\jaxb-api-2.3.1.jar;C:\Xilinx\xic\lib\classes\jaxb-core-2.3.0.1.jar;C:\Xilinx\xic\lib\classes\jaxb-impl-2.3.1.jar;C:\Xilinx\xic\lib\classes\json-simple-1.1.1.jar;C:\Xilinx\xic\lib\classes\httpclient-4.2.5.jar;C:\Xilinx\xic\lib\classes\httpcore-4.2.4.jar;C:\Xilinx\xic\lib\classes\commons-logging-1.1.1.jar;C:\Xilinx\xic\lib\classes\commons-cli-1.4.jar;C:\Xilinx\xic\lib\classes\xinstaller.jar;C:\Xilinx\xic\lib\classes\slf4j-api-1.7.32.jar;C:\Xilinx\xic\lib\classes\logback-core-1.2.8.jar;C:\Xilinx\xic\lib\classes\logback-classic-1.2.8.jar;C:\Xilinx\xic\lib\classes\sevenzipjbinding-AllWindows.jar;C:\Xilinx\xic\lib\classes\zip4j-2.2.1.jar com.xilinx.xic.XIC -c -t
ParentUser: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:00,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:00.472
ProcessGuid: {c00189fc-42ab-6859-0d5a-000000006900}
ProcessId: 381172
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:00,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:00.457
ProcessGuid: {c00189fc-42aa-6859-0c5a-000000006900}
ProcessId: 381408
Image: C:\Windows\System32\cmd.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:00,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:00.453
ProcessGuid: {c00189fc-42ab-6859-105a-000000006900}
ProcessId: 379540
Image: C:\Windows\System32\findstr.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:04:00,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:04:00.447
ProcessGuid: {c00189fc-42ab-6859-0f5a-000000006900}
ProcessId: 381552
Image: C:\Windows\System32\systeminfo.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:59.558
ProcessGuid: {c00189fc-42a3-6859-f759-000000006900}
ProcessId: 377840
Image: C:\Windows\SysWOW64\runonce.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:56,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:56.029
ProcessGuid: {c00189fc-42ab-6859-0e5a-000000006900}
ProcessId: 381592
Image: C:\Program Files (x86)\IPinside_LWS\I3GProc.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:55,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:55.808
ProcessGuid: {c00189fc-4284-6859-bf59-000000006900}
ProcessId: 374620
Image: C:\Windows\System32\userinit.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:54,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2025-06-23 12:03:54.914
ProcessGuid: {c00189fc-42aa-6859-0c5a-000000006900}
ProcessId: 381408
Image: C:\Windows\System32\cmd.exe
FileVersion: 10.0.19041.4355 (WinBuild.160101.0800)
Description: Windows Command Processor
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Cmd.Exe
CommandLine: cmd /c ""systeminfo | findstr /B /C:""OS Name"" /C:""OS Version""""
CurrentDirectory: C:\Xilinx\xic\
User: DESKTOP-GHQF7EL\wah43
LogonGuid: {c00189fc-4281-6859-4bff-f41500000000}
LogonId: 0x15F4FF4B
TerminalSessionId: 33
IntegrityLevel: Medium
Hashes: SHA256=BADF4752413CB0CBDC03FB95820CA167F0CDC63B597CCDB5EF43111180E088B0
ParentProcessGuid: {c00189fc-42a4-6859-fc59-000000006900}
ParentProcessId: 379864
ParentImage: C:\Xilinx\xic\tps\win64\jre11.0.11_9\bin\java.exe
ParentCommandLine: """"C:\Xilinx\xic\tps\win64\jre11.0.11_9""""\bin\java.exe   -DLOAD_64_NATIVE=""true"" -Djava.library.path=""C:\Xilinx\xic\lib\win64.o;;C:\WINDOWS\system32;C:\WINDOWS\system32\wbem;C:\WINDOWS"" -DOS_ARCH=""64"" -DDYNAMIC_LANGUAGE_BUNDLE=""C:\Xilinx\xic\data""  -Dsun.java2d.d3d=false -XX:HeapDumpPath=""C:\Users\wah43\.Xilinx\xinstall"" -Dlogback.configurationFile=C:\Xilinx\xic\data\xic-logback.xml -DLOG_FILE_NAME=C:\Users\wah43/.Xilinx\xinstall\xic.log -DLOG_FILE=C:\Users\wah43\.Xilinx\xinstall\xic.log -DHAS_DYNAMIC_LANGUAGE_BUNDLE=false -Xmx1024m -cp C:\Xilinx\xic\lib\classes\commons-codec-1.6.jar;C:\Xilinx\xic\lib\classes\jaxb-api-2.3.1.jar;C:\Xilinx\xic\lib\classes\jaxb-core-2.3.0.1.jar;C:\Xilinx\xic\lib\classes\jaxb-impl-2.3.1.jar;C:\Xilinx\xic\lib\classes\json-simple-1.1.1.jar;C:\Xilinx\xic\lib\classes\httpclient-4.2.5.jar;C:\Xilinx\xic\lib\classes\httpcore-4.2.4.jar;C:\Xilinx\xic\lib\classes\commons-logging-1.1.1.jar;C:\Xilinx\xic\lib\classes\commons-cli-1.4.jar;C:\Xilinx\xic\lib\classes\xinstaller.jar;C:\Xilinx\xic\lib\classes\slf4j-api-1.7.32.jar;C:\Xilinx\xic\lib\classes\logback-core-1.2.8.jar;C:\Xilinx\xic\lib\classes\logback-classic-1.2.8.jar;C:\Xilinx\xic\lib\classes\sevenzipjbinding-AllWindows.jar;C:\Xilinx\xic\lib\classes\zip4j-2.2.1.jar com.xilinx.xic.XIC -c -t
ParentUser: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:54,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:54.919
ProcessGuid: {c00189fc-42a9-6859-055a-000000006900}
ProcessId: 380112
Image: C:\Program Files (x86)\SoftForum\XecureWeb\AnySign\dll\AnySign4PC.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:54,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:54.831
ProcessGuid: {c00189fc-42aa-6859-0b5a-000000006900}
ProcessId: 380220
Image: C:\Program Files\Google\Chrome\Application\137.0.7151.120\elevation_service.exe
User: NT AUTHORITY\SYSTEM"
정보,2025-06-23 오후 9:03:53,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:53.309
ProcessGuid: {c00189fc-42a4-6859-fb59-000000006900}
ProcessId: 378604
Image: C:\Program Files (x86)\Teams Installer\Teams.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:52.518
ProcessGuid: {c00189fc-42a5-6859-015a-000000006900}
ProcessId: 380472
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:52.418
ProcessGuid: {c00189fc-42a5-6859-005a-000000006900}
ProcessId: 380336
Image: C:\Users\wah43\AppData\Local\Temp\a77cdcb6-dce9-4c8e-90f5-405fb9080496.tmp.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 9:03:48,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 12:03:48.395
ProcessGuid: {c00189fc-42a3-6859-f859-000000006900}
ProcessId: 379284
Image: C:\Xilinx\xic\xic.exe
User: DESKTOP-GHQF7EL\wah43"
